narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_105_344,P01,P01_105,00:13:23.856,00:13:23.69,00:13:24.39,40184,40219,move pak choi,move,11,choi:pak,151,['choi:pak'],[151]
P01_105_345,P01,P01_105,00:13:24.856,00:13:24.98,00:13:27.39,40249,40369,pick up pak choi leaves,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_346,P01,P01_105,00:13:27.611,00:13:27.59,00:13:28.39,40379,40419,put down pak choi leaves,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_347,P01,P01_105,00:13:28.614,00:13:28.44,00:13:32.94,40422,40647,cut pak choi,cut,7,choi:pak,151,['choi:pak'],[151]
P01_105_348,P01,P01_105,00:13:32.857,00:13:32.84,00:13:33.47,40642,40673,move pak choi,move,11,choi:pak,151,['choi:pak'],[151]
P01_105_349,P01,P01_105,00:13:33.601,00:13:33.57,00:13:34.38,40678,40719,move cutting board,move,11,board:cutting,18,['board:cutting'],[18]
P01_105_35,P01,P01_105,00:00:40.865,00:00:40.79,00:00:41.31,2039,2065,close steam cooker,close,4,cooker:steam,152,['cooker:steam'],[152]
P01_105_350,P01,P01_105,00:13:34.600,00:13:34.50,00:13:35.50,40725,40775,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_351,P01,P01_105,00:13:35.601,00:13:35.60,00:13:35.89,40780,40794,put down pak choi leaf,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_352,P01,P01_105,00:13:36.101,00:13:35.97,00:13:37.74,40798,40887,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_353,P01,P01_105,00:13:37.850,00:13:37.84,00:13:38.63,40892,40931,put down pak choi leaf,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_354,P01,P01_105,00:13:38.851,00:13:39.50,00:13:46.77,40975,41338,cut pak choi,cut,7,choi:pak,151,['choi:pak'],[151]
P01_105_355,P01,P01_105,00:13:49.110,00:13:46.82,00:13:49.57,41341,41478,move pak choi,move,11,choi:pak,151,['choi:pak'],[151]
P01_105_356,P01,P01_105,00:13:50.100,00:13:50.05,00:13:52.09,41502,41604,pick up pak choi leaves,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_357,P01,P01_105,00:13:52.351,00:13:52.24,00:13:52.95,41612,41647,put down pak choi leaves,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_358,P01,P01_105,00:13:53.601,00:13:53.27,00:13:56.31,41663,41815,cut pak choi,cut,7,choi:pak,151,['choi:pak'],[151]
P01_105_359,P01,P01_105,00:13:56.107,00:13:56.02,00:13:56.48,41801,41824,move pak choi,move,11,choi:pak,151,['choi:pak'],[151]
P01_105_36,P01,P01_105,00:00:41.850,00:00:41.49,00:00:42.07,2074,2103,pick up fork and cup,pick-up,0,fork,14,"['fork', 'cup']","[14, 13]"
P01_105_360,P01,P01_105,00:13:56.601,00:13:56.45,00:13:58.46,41822,41923,pick up pak choi leaves,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_361,P01,P01_105,00:13:58.601,00:13:58.47,00:13:59.08,41923,41954,put down pak choi leaves,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_362,P01,P01_105,00:13:59.107,00:13:59.10,00:14:05.97,41955,42298,cut pak choi,cut,7,choi:pak,151,['choi:pak'],[151]
P01_105_363,P01,P01_105,00:14:06.101,00:14:06.30,00:14:07.07,42315,42353,pick up pak choi leaf,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_364,P01,P01_105,00:14:06.102,00:14:06.92,00:14:07.23,42346,42361,move pak choi,move,11,choi:pak,151,['choi:pak'],[151]
P01_105_365,P01,P01_105,00:14:07.350,00:14:07.22,00:14:08.71,42361,42435,put down pak choi leaf,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_366,P01,P01_105,00:14:09.101,00:14:07.82,00:14:23.03,42391,43151,cut pak choi,cut,7,choi:pak,151,['choi:pak'],[151]
P01_105_367,P01,P01_105,00:14:24.351,00:14:23.59,00:14:25.55,43179,43277,pick up pak choi leaves,pick-up,0,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_368,P01,P01_105,00:14:25.850,00:14:25.53,00:14:26.31,43276,43315,put down pak choi leaves,put-down,1,leaf:pak:choi,62,['leaf:pak:choi'],[62]
P01_105_369,P01,P01_105,00:14:26.100,00:14:26.41,00:14:29.30,43320,43465,cut pak choi,cut,7,choi:pak,151,['choi:pak'],[151]
P01_105_37,P01,P01_105,00:00:45.101,00:00:45.22,00:00:45.86,2261,2293,pick up cup,pick-up,0,cup,13,['cup'],[13]
P01_105_370,P01,P01_105,00:14:29.850,00:14:29.14,00:14:31.39,43457,43569,wipe pak choi off knife,wipe-off,2,choi:pak,151,"['choi:pak', 'knife']","[151, 4]"
P01_105_371,P01,P01_105,00:14:31.851,00:14:31.76,00:14:32.66,43588,43633,wipe pak choi off hand,wipe-off,2,choi:pak,151,"['choi:pak', 'hand']","[151, 11]"
P01_105_372,P01,P01_105,00:14:32.601,00:14:32.44,00:14:35.09,43622,43754,pick up cutting board,pick-up,0,board:cutting,18,['board:cutting'],[18]
P01_105_373,P01,P01_105,00:14:35.359,00:14:34.46,00:14:53.90,43723,44695,move pak choi into wok,move-into,11,choi:pak,151,"['choi:pak', 'wok']","[151, 5]"
P01_105_374,P01,P01_105,00:14:54.351,00:14:53.92,00:14:55.17,44696,44758,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]"
P01_105_375,P01,P01_105,00:14:55.851,00:14:55.64,00:14:57.62,44782,44881,pick up pak choi bits,pick-up,0,bit:pak:choi,151,['bit:pak:choi'],[151]
P01_105_376,P01,P01_105,00:14:58.351,00:14:58.37,00:14:59.87,44918,44993,open food bin,open,3,bin:food,36,['bin:food'],[36]
P01_105_377,P01,P01_105,00:14:59.101,00:14:59.05,00:14:59.70,44952,44985,throw pak choi bit into bin,throw-into,13,bit:pak:choi,151,"['bit:pak:choi', 'bin']","[151, 36]"
P01_105_378,P01,P01_105,00:14:59.351,00:14:59.26,00:14:59.82,44963,44991,close bin,close,4,bin,36,['bin'],[36]
P01_105_379,P01,P01_105,00:15:00.101,00:14:59.77,00:15:00.92,44988,45046,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_105_38,P01,P01_105,00:00:45.851,00:00:45.81,00:00:46.51,2290,2325,put down cup,put-down,1,cup,13,['cup'],[13]
P01_105_380,P01,P01_105,00:15:00.859,00:15:00.21,00:15:01.17,45010,45058,rinse hand,rinse,2,hand,11,['hand'],[11]
P01_105_381,P01,P01_105,00:15:01.356,00:15:01.15,00:15:01.80,45057,45090,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_105_382,P01,P01_105,00:15:02.860,00:15:02.91,00:15:03.42,45145,45171,take pak choi bit,take,0,pak,151,"['pak', 'bit:choi']","[151, 151]"
P01_105_383,P01,P01_105,00:15:03.853,00:15:04.06,00:15:04.71,45203,45235,open food bin,open,3,bin:food,36,['bin:food'],[36]
P01_105_384,P01,P01_105,00:15:04.600,00:15:04.74,00:15:05.28,45237,45264,throw pak choi bit into bin,throw-into,13,bit:pak:choi,151,"['bit:pak:choi', 'bin']","[151, 36]"
P01_105_385,P01,P01_105,00:15:05.100,00:15:05.28,00:15:05.76,45264,45288,close food bin,close,4,bin:food,36,['bin:food'],[36]
P01_105_386,P01,P01_105,00:15:06.355,00:15:06.33,00:15:07.28,45316,45364,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_105_387,P01,P01_105,00:15:07.609,00:15:07.66,00:15:09.68,45383,45484,dry hands,dry,14,hand,11,['hand'],[11]
P01_105_388,P01,P01_105,00:15:09.608,00:15:09.93,00:15:10.41,45496,45520,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_105_389,P01,P01_105,00:15:10.351,00:15:10.24,00:15:11.84,45512,45592,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P01_105_39,P01,P01_105,00:00:46.850,00:00:46.32,00:00:48.08,2316,2404,put down cup,put-down,1,cup,13,['cup'],[13]
P01_105_390,P01,P01_105,00:15:11.601,00:15:11.16,00:15:26.03,45558,46301,stir food,stir,10,food,34,['food'],[34]
P01_105_391,P01,P01_105,00:15:26.351,00:15:25.83,00:15:26.98,46291,46349,tap spatula,tap,32,spatula,20,['spatula'],[20]
P01_105_392,P01,P01_105,00:15:27.351,00:15:26.98,00:15:28.24,46349,46412,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_105_393,P01,P01_105,00:15:28.601,00:15:28.04,00:15:30.04,46402,46502,adjust hob,adjust,17,hob,24,['hob'],[24]
P01_105_394,P01,P01_105,00:15:30.601,00:15:30.65,00:15:31.35,46532,46567,pick up pot,pick-up,0,pot,29,['pot'],[29]
P01_105_395,P01,P01_105,00:15:31.850,00:15:31.54,00:15:34.06,46577,46703,pick up garlic,pick-up,0,garlic,51,['garlic'],[51]
P01_105_396,P01,P01_105,00:15:34.351,00:15:33.97,00:15:36.01,46698,46800,pull down pot,pull-down,31,pot,29,['pot'],[29]
P01_105_397,P01,P01_105,00:15:37.851,00:15:38.00,00:15:38.25,46900,46912,put down garlic,put-down,1,garlic,51,['garlic'],[51]
P01_105_398,P01,P01_105,00:15:39.100,00:15:38.71,00:15:40.77,46935,47038,pick up knife,pick-up,0,knife,4,['knife'],[4]
P01_105_399,P01,P01_105,00:15:40.601,00:15:40.33,00:15:41.57,47016,47078,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_105_4,P01,P01_105,00:00:06.351,00:00:05.76,00:00:07.17,288,358,open container,open,3,container,21,['container'],[21]
P01_105_40,P01,P01_105,00:00:49.101,00:00:49.06,00:00:49.73,2453,2486,open drawer,open,3,drawer,8,['drawer'],[8]
P01_105_400,P01,P01_105,00:15:41.350,00:15:40.84,00:15:42.09,47042,47104,rinse knife,rinse,2,knife,4,['knife'],[4]
P01_105_401,P01,P01_105,00:15:41.851,00:15:41.86,00:15:42.39,47093,47119,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_105_402,P01,P01_105,00:15:43.356,00:15:43.34,00:15:43.94,47167,47197,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_105_403,P01,P01_105,00:15:44.101,00:15:43.82,00:15:45.84,47191,47292,dry knife,dry,14,knife,4,['knife'],[4]
P01_105_404,P01,P01_105,00:15:45.600,00:15:45.59,00:15:46.69,47279,47334,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_105_405,P01,P01_105,00:15:47.350,00:15:47.01,00:15:47.76,47350,47388,move bowl,move,11,bowl,7,['bowl'],[7]
P01_105_406,P01,P01_105,00:15:47.850,00:15:47.86,00:15:48.43,47393,47421,take out garlic,take-out,12,garlic,51,['garlic'],[51]
P01_105_407,P01,P01_105,00:15:49.100,00:15:49.03,00:16:03.14,47451,48157,peel garlic,peel,19,garlic,51,['garlic'],[51]
P01_105_408,P01,P01_105,00:16:03.601,00:16:03.54,00:16:04.06,48177,48203,put down garlic,put-down,1,garlic,51,['garlic'],[51]
P01_105_409,P01,P01_105,00:16:04.350,00:16:04.41,00:16:05.46,48220,48273,pick up garlic,pick-up,0,garlic,51,['garlic'],[51]
P01_105_41,P01,P01_105,00:00:49.850,00:00:50.06,00:00:50.79,2503,2539,put spoon into drawer,put-into,5,spoon,1,"['spoon', 'drawer']","[1, 8]"
P01_105_410,P01,P01_105,00:16:05.600,00:16:05.60,00:16:27.89,48280,49394,peel garlic,peel,19,garlic,51,['garlic'],[51]
P01_105_411,P01,P01_105,00:16:28.101,00:16:28.12,00:16:28.60,49406,49430,put down garlic,put-down,1,garlic,51,['garlic'],[51]
P01_105_412,P01,P01_105,00:16:29.119,00:16:28.76,00:16:29.69,49438,49484,pick up garlic,pick-up,0,garlic,51,['garlic'],[51]
P01_105_413,P01,P01_105,00:16:30.114,00:16:30.16,00:16:49.04,49508,50452,peel garlic,peel,19,garlic,51,['garlic'],[51]
P01_105_414,P01,P01_105,00:16:48.851,00:16:49.22,00:16:49.95,50461,50497,put down knife,put-down,1,knife,4,['knife'],[4]
P01_105_415,P01,P01_105,00:16:49.351,00:16:49.84,00:16:50.41,50492,50520,put down garlic,put-down,1,garlic,51,['garlic'],[51]
P01_105_416,P01,P01_105,00:16:49.851,00:16:50.47,00:16:53.26,50523,50663,pick up garlic,pick-up,0,garlic,51,['garlic'],[51]
P01_105_417,P01,P01_105,00:16:54.601,00:16:54.22,00:16:56.62,50711,50831,put garlic into wok,put-into,5,garlic,51,"['garlic', 'wok']","[51, 5]"
P01_105_418,P01,P01_105,00:16:57.856,00:16:57.65,00:16:58.55,50882,50927,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_105_419,P01,P01_105,00:16:58.601,00:16:58.86,00:16:59.78,50943,50989,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_105_42,P01,P01_105,00:00:50.850,00:00:50.71,00:00:51.42,2535,2571,close drawer,close,4,drawer,8,['drawer'],[8]
P01_105_420,P01,P01_105,00:16:59.601,00:16:59.20,00:16:59.92,50960,50996,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_105_421,P01,P01_105,00:17:00.350,00:16:59.94,00:17:00.74,50997,51037,shake hands,shake,15,hand,11,['hand'],[11]
P01_105_422,P01,P01_105,00:17:01.351,00:17:01.19,00:17:01.89,51059,51094,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_105_423,P01,P01_105,00:17:02.101,00:17:02.19,00:17:05.24,51109,51262,dry hands,dry,14,hand,11,['hand'],[11]
P01_105_424,P01,P01_105,00:17:05.101,00:17:05.30,00:17:05.66,51265,51283,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_105_425,P01,P01_105,00:17:06.101,00:17:06.04,00:17:06.56,51302,51328,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P01_105_426,P01,P01_105,00:17:07.100,00:17:06.90,00:17:35.55,51345,52777,stir food,stir,10,food,34,['food'],[34]
P01_105_427,P01,P01_105,00:17:35.601,00:17:35.28,00:17:36.09,52764,52804,tap spatula,tap,32,spatula,20,['spatula'],[20]
P01_105_428,P01,P01_105,00:17:36.603,00:17:36.41,00:17:37.20,52820,52860,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_105_429,P01,P01_105,00:17:39.355,00:17:39.14,00:17:40.40,52957,53020,pick up mushrooms,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_43,P01,P01_105,00:00:54.101,00:00:53.69,00:00:54.82,2684,2741,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_105_430,P01,P01_105,00:17:46.601,00:17:46.04,00:17:50.59,53302,53529,remove cling film,remove,12,film:cling,100,['film:cling'],[100]
P01_105_431,P01,P01_105,00:17:51.102,00:17:50.76,00:17:52.32,53538,53616,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_432,P01,P01_105,00:17:52.606,00:17:52.29,00:17:52.79,53614,53639,throw film,throw,13,film,100,['film'],[100]
P01_105_433,P01,P01_105,00:17:53.606,00:17:53.39,00:17:55.29,53669,53764,pick up mushrooms,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_434,P01,P01_105,00:17:55.606,00:17:55.34,00:17:56.59,53766,53829,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_435,P01,P01_105,00:17:56.856,00:17:56.71,00:17:57.56,53835,53878,move washing up liquid,move,11,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_105_436,P01,P01_105,00:17:58.106,00:17:57.76,00:17:58.36,53888,53917,move mushrooms,move,11,mushroom,56,['mushroom'],[56]
P01_105_437,P01,P01_105,00:17:58.606,00:17:58.41,00:17:59.39,53920,53969,pick up mushrooms,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_438,P01,P01_105,00:17:59.107,00:17:59.04,00:17:59.99,53952,53999,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_105_439,P01,P01_105,00:18:00.601,00:18:00.46,00:18:01.03,54023,54051,move tap,move,11,tap,0,['tap'],[0]
P01_105_44,P01,P01_105,00:00:55.101,00:00:54.41,00:00:57.16,2720,2858,pick up cutting board,pick-up,0,board:cutting,18,['board:cutting'],[18]
P01_105_440,P01,P01_105,00:18:01.101,00:18:00.84,00:18:05.14,54041,54257,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_441,P01,P01_105,00:18:05.603,00:18:05.82,00:18:06.23,54291,54311,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_442,P01,P01_105,00:18:06.105,00:18:06.23,00:18:06.61,54311,54330,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_443,P01,P01_105,00:18:06.853,00:18:06.94,00:18:11.25,54347,54562,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_444,P01,P01_105,00:18:11.352,00:18:11.35,00:18:11.71,54567,54585,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_445,P01,P01_105,00:18:11.602,00:18:11.79,00:18:12.49,54589,54624,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_446,P01,P01_105,00:18:12.601,00:18:12.66,00:18:15.65,54633,54782,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_447,P01,P01_105,00:18:15.606,00:18:15.65,00:18:16.04,54782,54802,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_448,P01,P01_105,00:18:16.103,00:18:16.13,00:18:17.66,54806,54883,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_449,P01,P01_105,00:18:17.852,00:18:18.06,00:18:22.03,54903,55101,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_45,P01,P01_105,00:00:56.350,00:00:56.08,00:00:57.12,2804,2856,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_105_450,P01,P01_105,00:18:21.853,00:18:21.71,00:18:22.74,55085,55137,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_451,P01,P01_105,00:18:22.352,00:18:22.46,00:18:23.14,55123,55157,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_452,P01,P01_105,00:18:23.352,00:18:23.34,00:18:27.90,55166,55395,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_453,P01,P01_105,00:18:29.352,00:18:28.01,00:18:29.68,55400,55484,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_454,P01,P01_105,00:18:29.851,00:18:29.81,00:18:30.21,55490,55510,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_455,P01,P01_105,00:18:30.601,00:18:30.64,00:18:35.19,55532,55759,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_456,P01,P01_105,00:18:35.102,00:18:35.12,00:18:35.45,55755,55772,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_457,P01,P01_105,00:18:35.605,00:18:35.53,00:18:36.43,55776,55821,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_458,P01,P01_105,00:18:36.852,00:18:36.89,00:18:40.19,55844,56009,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_459,P01,P01_105,00:18:40.358,00:18:40.40,00:18:40.89,56020,56044,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_46,P01,P01_105,00:00:56.851,00:00:57.22,00:00:57.99,2861,2899,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18]
P01_105_460,P01,P01_105,00:18:40.601,00:18:40.95,00:18:41.44,56047,56072,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_461,P01,P01_105,00:18:41.856,00:18:41.59,00:18:46.15,56079,56307,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_462,P01,P01_105,00:18:46.103,00:18:45.99,00:18:46.34,56299,56316,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_463,P01,P01_105,00:18:46.606,00:18:46.44,00:18:47.09,56322,56354,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_464,P01,P01_105,00:18:47.607,00:18:47.69,00:18:53.14,56384,56657,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_465,P01,P01_105,00:18:53.356,00:18:53.14,00:18:53.49,56657,56674,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_466,P01,P01_105,00:18:53.601,00:18:53.69,00:18:54.84,56684,56741,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_467,P01,P01_105,00:18:54.856,00:18:54.94,00:18:58.29,56747,56914,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_468,P01,P01_105,00:18:58.356,00:18:58.31,00:18:58.62,56915,56930,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_469,P01,P01_105,00:18:58.856,00:18:58.72,00:18:59.57,56936,56978,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_47,P01,P01_105,00:00:58.601,00:00:58.41,00:00:59.62,2920,2981,open fridge,open,3,fridge,12,['fridge'],[12]
P01_105_470,P01,P01_105,00:18:59.856,00:18:59.59,00:19:02.94,56979,57147,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_471,P01,P01_105,00:19:03.106,00:19:03.27,00:19:03.57,57163,57178,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_472,P01,P01_105,00:19:03.602,00:19:03.54,00:19:04.44,57177,57222,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_473,P01,P01_105,00:19:04.856,00:19:04.21,00:19:08.15,57210,57407,wash mushroom,wash,2,mushroom,56,['mushroom'],[56]
P01_105_474,P01,P01_105,00:19:08.357,00:19:08.14,00:19:08.59,57407,57429,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_475,P01,P01_105,00:19:08.601,00:19:08.25,00:19:09.10,57412,57454,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_105_476,P01,P01_105,00:19:09.356,00:19:09.04,00:19:10.74,57452,57537,shake hands,shake,15,hand,11,['hand'],[11]
P01_105_477,P01,P01_105,00:19:11.606,00:19:11.19,00:19:12.42,57559,57621,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P01_105_478,P01,P01_105,00:19:12.356,00:19:12.24,00:19:34.00,57612,58700,stir food,stir,10,food,34,['food'],[34]
P01_105_479,P01,P01_105,00:19:34.106,00:19:34.07,00:19:34.77,58703,58738,tap spatula,tap,32,spatula,20,['spatula'],[20]
P01_105_48,P01,P01_105,00:01:00.350,00:01:00.08,00:01:00.98,3004,3049,pick up mushrooms,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_480,P01,P01_105,00:19:35.358,00:19:34.84,00:19:35.82,58741,58791,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_105_481,P01,P01_105,00:19:36.356,00:19:36.10,00:19:37.24,58804,58862,pick up colander,pick-up,0,colander,39,['colander'],[39]
P01_105_482,P01,P01_105,00:19:38.100,00:19:37.85,00:19:39.24,58892,58962,shake colander,shake,15,colander,39,['colander'],[39]
P01_105_483,P01,P01_105,00:19:41.351,00:19:40.51,00:19:41.92,59025,59096,put down colander,put-down,1,colander,39,['colander'],[39]
P01_105_484,P01,P01_105,00:19:42.851,00:19:42.43,00:19:43.41,59121,59170,move colander on cutting board,move,11,colander,39,"['colander', 'board:cutting']","[39, 18]"
P01_105_485,P01,P01_105,00:19:43.350,00:19:43.34,00:19:44.09,59166,59204,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_486,P01,P01_105,00:19:44.101,00:19:44.23,00:19:44.86,59211,59242,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_487,P01,P01_105,00:19:44.602,00:19:44.41,00:19:45.36,59220,59267,pick up knife,pick-up,0,knife,4,['knife'],[4]
P01_105_488,P01,P01_105,00:19:45.101,00:19:45.00,00:19:47.39,59250,59369,slice mushroom,slice,7,mushroom,56,['mushroom'],[56]
P01_105_489,P01,P01_105,00:19:48.101,00:19:47.84,00:19:48.74,59391,59437,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_49,P01,P01_105,00:01:01.362,00:01:00.98,00:01:01.71,3049,3085,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_490,P01,P01_105,00:19:48.863,00:19:48.82,00:19:49.51,59441,59475,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_491,P01,P01_105,00:19:49.351,00:19:49.67,00:19:51.27,59483,59563,slice mushroom,slice,7,mushroom,56,['mushroom'],[56]
P01_105_492,P01,P01_105,00:19:52.351,00:19:51.36,00:19:53.00,59567,59650,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_493,P01,P01_105,00:19:53.350,00:19:53.01,00:19:53.60,59650,59679,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_494,P01,P01_105,00:19:53.601,00:19:54.03,00:19:56.16,59701,59808,slice mushroom,slice,7,mushroom,56,['mushroom'],[56]
P01_105_495,P01,P01_105,00:19:56.850,00:19:56.84,00:19:57.59,59841,59879,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_496,P01,P01_105,00:19:57.600,00:19:57.79,00:19:58.38,59889,59919,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_497,P01,P01_105,00:19:58.366,00:19:58.19,00:20:00.36,59909,60017,slice mushroom,slice,7,mushroom,56,['mushroom'],[56]
P01_105_498,P01,P01_105,00:20:01.115,00:20:00.44,00:20:01.54,60022,60077,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_499,P01,P01_105,00:20:01.601,00:20:01.21,00:20:01.84,60060,60091,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_5,P01,P01_105,00:00:07.351,00:00:07.11,00:00:07.73,355,386,put down lid,put-down,1,lid,6,['lid'],[6]
P01_105_50,P01,P01_105,00:01:03.350,00:01:03.18,00:01:03.81,3159,3190,pick up pak choi,pick-up,0,choi:pak,151,['choi:pak'],[151]
P01_105_500,P01,P01_105,00:20:01.850,00:19:59.52,00:20:01.05,59976,60052,slice mushroom,slice,7,mushroom,56,['mushroom'],[56]
P01_105_501,P01,P01_105,00:20:04.851,00:20:01.03,00:20:01.58,60051,60079,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_502,P01,P01_105,00:20:05.851,00:20:01.66,00:20:02.09,60083,60104,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_503,P01,P01_105,00:20:06.100,00:20:02.28,00:20:04.29,60114,60214,slice mushroom,slice,7,mushroom,56,['mushroom'],[56]
P01_105_504,P01,P01_105,00:20:09.101,00:20:04.64,00:20:05.55,60232,60277,pick up mushroom,pick-up,0,mushroom,56,['mushroom'],[56]
P01_105_505,P01,P01_105,00:20:10.101,00:20:05.47,00:20:06.12,60273,60305,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56]
P01_105_506,P01,P01_105,00:20:10.600,00:20:06.20,00:20:08.91,60310,60445,slice mushroom,slice,7,mushroom,56,['mushroom'],[56]
